"old_url","old_path","old_status","old_type","old_title","old_h1","target_url","target_path","target_status","target_type","confidence","reason","action"
"https://cloverspb.ru/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-80mm-100sht-upak/next","/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-80mm-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak/prev","/magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak/next","/magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/derzhatel-dlya-2h-stakanov/prev","/magazin/product/derzhatel-dlya-2h-stakanov/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-pod-kofe-belyj-250-280ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/derzhatel-dlya-2h-stakanov/next","/magazin/product/derzhatel-dlya-2h-stakanov/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/derzhatel-dlya-4h-stakanov/prev","/magazin/product/derzhatel-dlya-4h-stakanov/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00003128","/product/%D0%9D%D0%A4-00003128","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-chernyj-400-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/derzhatel-dlya-4h-stakanov/next","/magazin/product/derzhatel-dlya-4h-stakanov/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-shejker-400-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-bumazhnyj-300ml-1-sl-d90mm/prev","/magazin/product/stakan-bumazhnyj-300ml-1-sl-d90mm/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-pod-kofe-belyj-300-430ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-bumazhnyj-300ml-1-sl-d90mm/next","/magazin/product/stakan-bumazhnyj-300ml-1-sl-d90mm/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-pet-prozrachnyj-200ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm/prev","/magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/derzhatel-dlya-2h-stakanov и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm/next","/magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-kupolnaya-s-otverstiem-k-pet-stakanu-d95mm-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak/prev","/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-80mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak/next","/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-72mm-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak/prev","/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/manzhet-iz-kraft-kartona-dlya-kofejnyh-stakanchikov-eco-cup-keeper-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak/next","/magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pet-prozrachnyj-200ml-50sht-upak/prev","/magazin/product/stakan-pet-prozrachnyj-200ml-50sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-300ml-1-sl-d90mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pet-prozrachnyj-200ml-50sht-upak/next","/magazin/product/stakan-pet-prozrachnyj-200ml-50sht-upak/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00003128","/product/%D0%9D%D0%A4-00003128","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-chernyj-400-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pet-prozrachnyj-500ml-50sht-upak/prev","/magazin/product/stakan-pet-prozrachnyj-500ml-50sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-shejker-400-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pet-prozrachnyj-500ml-50sht-upak/next","/magazin/product/stakan-pet-prozrachnyj-500ml-50sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-plastikovyj-100ml-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-kupolnaya-s-otverstiem-k-pet-stakanu-d95mm-50sht-upak/prev","/magazin/product/kryshka-kupolnaya-s-otverstiem-k-pet-stakanu-d95mm-50sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-250ml-1-sl-d80mm и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-kupolnaya-s-otverstiem-k-pet-stakanu-d95mm-50sht-upak/next","/magazin/product/kryshka-kupolnaya-s-otverstiem-k-pet-stakanu-d95mm-50sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-pod-kofe-belyj-300-430ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak/prev","/magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-90mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak/next","/magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-pivnoj-plastikovyj-500ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-100ml-100sht-upak/prev","/magazin/product/stakan-plastikovyj-100ml-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-pet-prozrachnyj-500ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-100ml-100sht-upak/next","/magazin/product/stakan-plastikovyj-100ml-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-plastikovyj-prozrachnyj-200ml-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-prozrachnyj-200ml-100sht-upak/prev","/magazin/product/stakan-plastikovyj-prozrachnyj-200ml-100sht-upak/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-plastikovyj-100ml-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-prozrachnyj-200ml-100sht-upak/next","/magazin/product/stakan-plastikovyj-prozrachnyj-200ml-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","category","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-belaya-plastikovaya-s-otverstiem-dlya-kofejnogo-stakanchika-80mm-100sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-330ml-100sht-upak/prev","/magazin/product/stakan-plastikovyj-330ml-100sht-upak/prev","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00001189","/product/%D0%9D%D0%A4-00001189","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-180-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-plastikovyj-330ml-100sht-upak/next","/magazin/product/stakan-plastikovyj-330ml-100sht-upak/next","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-pod-kofe-belyj-250-280ml-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pivnoj-plastikovyj-500ml/prev","/magazin/product/stakan-pivnoj-plastikovyj-500ml/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%A1%D1%82%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/kryshka-ploskaya-k-pet-stakanu-d95mm-s-krest-otverstiem-50sht-upak и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/stakan-pivnoj-plastikovyj-500ml/next","/magazin/product/stakan-pivnoj-plastikovyj-500ml/next","301","alias","","","https://clover-spb.ru/product/%D0%9D%D0%A4-00001189","/product/%D0%9D%D0%A4-00001189","200","product","EXACT","Старый URL уже перенаправлял на /magazin/product/stakan-bumazhnyj-180-ml и наследует доказанное решение этой сущности","301"
"https://cloverspb.ru/magazin/product/lotok-279-223-35-5-sekcij-chernyj-110-110-0055_00200/prev","/magazin/product/lotok-279-223-35-5-sekcij-chernyj-110-110-0055_00200/prev","301","alias","","","https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%92%D0%B5%D0%B4%D1%80%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0/%D0%92%D0%B5%D0%B4%D1%80%D0%B0","200","subcategory","HIGH","Старый URL уже перенаправлял на /magazin/product/vedro-800-ml-s-kryshkoj и наследует доказанное решение этой сущности","301"
